record_id,n_steel_mesh,treatment_code,ageing_days,nacl_pct,surface_total_rust_pct,surface_total_rust_category,peak_rust_pct,peak_rust_category,peak_rust_location_cm,cover_failure_surface_mm,wire_area_loss_raw,ultimate_load_kn,specimen_id,capture_date,week,series_family,series_label,record_id_valid,image_path,image_filename,image_join_status,treatment_name,campaign_id,capture_year,wire_area_loss_pct,has_structural_labels,sequence_order,duplicate_record_id,duplicate_specimen_week,image_exists
S1MI06-20220518-0W,7,MI,201,0.035,0.173,1,0.563,1,1.51,4.34,,,S1MI06,2022-05-18,0,S,S1,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S1MI06-20220518-0W.png,S1MI06-20220518-0W.png,both,Mixed-in inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,0,False,False,True
S1MI06-20220603-2W,7,MI,201,0.035,0.15,1,0.396,1,3.01,4.34,,,S1MI06,2022-06-03,2,S,S1,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S1MI06-20220603-2W.png,S1MI06-20220603-2W.png,both,Mixed-in inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,1,False,False,True
S1MI06-20220609-3W,7,MI,201,0.035,0.239,1,0.546,1,3.01,4.34,,,S1MI06,2022-06-09,3,S,S1,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S1MI06-20220609-3W.png,S1MI06-20220609-3W.png,both,Mixed-in inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,2,False,False,True
S1MI06-20220616-4W,7,MI,201,0.035,0.242,1,0.555,1,3.01,4.34,,,S1MI06,2022-06-16,4,S,S1,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S1MI06-20220616-4W.png,S1MI06-20220616-4W.png,both,Mixed-in inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,3,False,False,True
S1MI06-20220623-5W,7,MI,201,0.035,0.121,1,0.739,1,2.01,4.34,,,S1MI06,2022-06-23,5,S,S1,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S1MI06-20220623-5W.png,S1MI06-20220623-5W.png,both,Mixed-in inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,4,False,False,True
S1MI06-20220630-6W,7,MI,201,0.035,0.263,1,0.774,1,1.51,4.34,,,S1MI06,2022-06-30,6,S,S1,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S1MI06-20220630-6W.png,S1MI06-20220630-6W.png,both,Mixed-in inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,5,False,False,True
S1MI06-20220708-7W,7,MI,201,0.035,0.31,1,0.632,1,2.01,4.34,,,S1MI06,2022-07-08,7,S,S1,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S1MI06-20220708-7W.png,S1MI06-20220708-7W.png,both,Mixed-in inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,6,False,False,True
S1MI06-20220714-8W,7,MI,201,0.035,0.309,1,1.12,2,1.51,4.34,,,S1MI06,2022-07-14,8,S,S1,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S1MI06-20220714-8W.png,S1MI06-20220714-8W.png,both,Mixed-in inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,7,False,False,True
S1MI06-20220721-9W,7,MI,201,0.035,0.328,1,1.175,2,2.01,4.34,,,S1MI06,2022-07-21,9,S,S1,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S1MI06-20220721-9W.png,S1MI06-20220721-9W.png,both,Mixed-in inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,8,False,False,True
S1MI06-20220802-10W,7,MI,201,0.035,0.279,1,0.906,1,2.01,4.34,,,S1MI06,2022-08-02,10,S,S1,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S1MI06-20220802-10W.png,S1MI06-20220802-10W.png,both,Mixed-in inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,9,False,False,True
S1MI06-20220822-13W,7,MI,201,0.035,0.133,1,0.808,1,21.49,4.34,,,S1MI06,2022-08-22,13,S,S1,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S1MI06-20220822-13W.png,S1MI06-20220822-13W.png,both,Mixed-in inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,10,False,False,True
S1MI06-20220906-15W,7,MI,201,0.035,0.88,1,6.528,3,0.51,4.34,,,S1MI06,2022-09-06,15,S,S1,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S1MI06-20220906-15W.png,S1MI06-20220906-15W.png,both,Mixed-in inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,11,False,False,True
S1MI06-20221102-24W,7,MI,201,0.035,5.066,5,26.628,5,0.51,4.34,,,S1MI06,2022-11-02,24,S,S1,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S1MI06-20221102-24W.png,S1MI06-20221102-24W.png,both,Mixed-in inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,12,False,False,True
S1MI06-20221110-25W,7,MI,201,0.035,4.888,4,30.342,5,0.51,4.34,,,S1MI06,2022-11-10,25,S,S1,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S1MI06-20221110-25W.png,S1MI06-20221110-25W.png,both,Mixed-in inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,13,False,False,True
S1MI06-20221206-28W,7,MI,201,0.035,6.321,5,26.814,5,0.51,4.34,0.2005,2.33,S1MI06,2022-12-06,28,S,S1,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S1MI06-20221206-28W.png,S1MI06-20221206-28W.png,both,Mixed-in inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,20.05,True,14,False,False,True
S1MI07-20220518-0W,7,MI,201,0.035,0.238,1,0.686,1,3.5,5.34,,,S1MI07,2022-05-18,0,S,S1,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S1MI07-20220518-0W.png,S1MI07-20220518-0W.png,both,Mixed-in inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,0,False,False,True
S1MI07-20220603-2W,7,MI,201,0.035,0.976,1,2.126,2,3.5,5.34,,,S1MI07,2022-06-03,2,S,S1,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S1MI07-20220603-2W.png,S1MI07-20220603-2W.png,both,Mixed-in inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,1,False,False,True
S1MI07-20220609-3W,7,MI,201,0.035,0.234,1,0.501,1,8.0,5.34,,,S1MI07,2022-06-09,3,S,S1,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S1MI07-20220609-3W.png,S1MI07-20220609-3W.png,both,Mixed-in inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,2,False,False,True
S1MI07-20220616-4W,7,MI,201,0.035,0.139,1,0.342,1,1.51,5.34,,,S1MI07,2022-06-16,4,S,S1,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S1MI07-20220616-4W.png,S1MI07-20220616-4W.png,both,Mixed-in inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,3,False,False,True
S1MI07-20220623-5W,7,MI,201,0.035,0.349,1,0.855,1,1.51,5.34,,,S1MI07,2022-06-23,5,S,S1,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S1MI07-20220623-5W.png,S1MI07-20220623-5W.png,both,Mixed-in inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,4,False,False,True
S1MI07-20220630-6W,7,MI,201,0.035,0.403,1,1.025,2,10.5,5.34,,,S1MI07,2022-06-30,6,S,S1,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S1MI07-20220630-6W.png,S1MI07-20220630-6W.png,both,Mixed-in inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,5,False,False,True
S1MI07-20220708-7W,7,MI,201,0.035,0.228,1,0.625,1,1.51,5.34,,,S1MI07,2022-07-08,7,S,S1,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S1MI07-20220708-7W.png,S1MI07-20220708-7W.png,both,Mixed-in inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,6,False,False,True
S1MI07-20220714-8W,7,MI,201,0.035,0.557,1,1.068,2,23.48,5.34,,,S1MI07,2022-07-14,8,S,S1,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S1MI07-20220714-8W.png,S1MI07-20220714-8W.png,both,Mixed-in inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,7,False,False,True
S1MI07-20220721-9W,7,MI,201,0.035,0.693,1,1.468,2,9.5,5.34,,,S1MI07,2022-07-21,9,S,S1,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S1MI07-20220721-9W.png,S1MI07-20220721-9W.png,both,Mixed-in inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,8,False,False,True
S1MI07-20220802-10W,7,MI,201,0.035,0.79,1,1.528,2,9.5,5.34,,,S1MI07,2022-08-02,10,S,S1,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S1MI07-20220802-10W.png,S1MI07-20220802-10W.png,both,Mixed-in inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,9,False,False,True
S1MI07-20220822-13W,7,MI,201,0.035,0.152,1,0.435,1,1.01,5.34,,,S1MI07,2022-08-22,13,S,S1,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S1MI07-20220822-13W.png,S1MI07-20220822-13W.png,both,Mixed-in inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,10,False,False,True
S1MI07-20220906-15W,7,MI,201,0.035,1.262,2,3.362,2,11.0,5.34,,,S1MI07,2022-09-06,15,S,S1,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S1MI07-20220906-15W.png,S1MI07-20220906-15W.png,both,Mixed-in inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,11,False,False,True
S1MI07-20221102-24W,7,MI,201,0.035,1.882,2,4.975,2,0.51,5.34,,,S1MI07,2022-11-02,24,S,S1,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S1MI07-20221102-24W.png,S1MI07-20221102-24W.png,both,Mixed-in inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,12,False,False,True
S1MI07-20221110-25W,7,MI,201,0.035,1.393,2,5.781,3,19.99,5.34,,,S1MI07,2022-11-10,25,S,S1,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S1MI07-20221110-25W.png,S1MI07-20221110-25W.png,both,Mixed-in inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,13,False,False,True
S1MI07-20221206-28W,7,MI,201,0.035,2.019,3,8.656,3,0.51,5.34,0.2505,2.1,S1MI07,2022-12-06,28,S,S1,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S1MI07-20221206-28W.png,S1MI07-20221206-28W.png,both,Mixed-in inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,25.05,True,14,False,False,True
S2SA01-20220518-0W,7,NO,201,0.035,0.098,1,0.462,1,23.48,4.42,,,S2SA01,2022-05-18,0,S,S2,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S2SA01-20220518-0W.png,S2SA01-20220518-0W.png,both,No treatment,campaign_2022_mesh7_nacl0.035_age201,2022,,False,0,False,False,True
S2SA01-20220603-2W,7,NO,201,0.035,0.23,1,0.798,1,23.48,4.42,,,S2SA01,2022-06-03,2,S,S2,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S2SA01-20220603-2W.png,S2SA01-20220603-2W.png,both,No treatment,campaign_2022_mesh7_nacl0.035_age201,2022,,False,1,False,False,True
S2SA01-20220609-3W,7,NO,201,0.035,0.154,1,0.533,1,23.48,4.42,,,S2SA01,2022-06-09,3,S,S2,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S2SA01-20220609-3W.png,S2SA01-20220609-3W.png,both,No treatment,campaign_2022_mesh7_nacl0.035_age201,2022,,False,2,False,False,True
S2SA01-20220616-4W,7,NO,201,0.035,0.066,1,0.31,1,0.51,4.42,,,S2SA01,2022-06-16,4,S,S2,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S2SA01-20220616-4W.png,S2SA01-20220616-4W.png,both,No treatment,campaign_2022_mesh7_nacl0.035_age201,2022,,False,3,False,False,True
S2SA01-20220623-5W,7,NO,201,0.035,0.126,1,1.147,2,0.51,4.42,,,S2SA01,2022-06-23,5,S,S2,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S2SA01-20220623-5W.png,S2SA01-20220623-5W.png,both,No treatment,campaign_2022_mesh7_nacl0.035_age201,2022,,False,4,False,False,True
S2SA01-20220630-6W,7,NO,201,0.035,0.314,1,2.645,2,0.51,4.42,,,S2SA01,2022-06-30,6,S,S2,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S2SA01-20220630-6W.png,S2SA01-20220630-6W.png,both,No treatment,campaign_2022_mesh7_nacl0.035_age201,2022,,False,5,False,False,True
S2SA01-20220708-7W,7,NO,201,0.035,0.219,1,1.103,2,0.51,4.42,,,S2SA01,2022-07-08,7,S,S2,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S2SA01-20220708-7W.png,S2SA01-20220708-7W.png,both,No treatment,campaign_2022_mesh7_nacl0.035_age201,2022,,False,6,False,False,True
S2SA01-20220714-8W,7,NO,201,0.035,0.535,1,3.941,2,0.51,4.42,,,S2SA01,2022-07-14,8,S,S2,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S2SA01-20220714-8W.png,S2SA01-20220714-8W.png,both,No treatment,campaign_2022_mesh7_nacl0.035_age201,2022,,False,7,False,False,True
S2SA01-20220721-9W,7,NO,201,0.035,0.146,1,1.171,2,0.51,4.42,,,S2SA01,2022-07-21,9,S,S2,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S2SA01-20220721-9W.png,S2SA01-20220721-9W.png,both,No treatment,campaign_2022_mesh7_nacl0.035_age201,2022,,False,8,False,False,True
S2SA01-20220802-10W,7,NO,201,0.035,0.369,1,1.936,2,0.51,4.42,,,S2SA01,2022-08-02,10,S,S2,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S2SA01-20220802-10W.png,S2SA01-20220802-10W.png,both,No treatment,campaign_2022_mesh7_nacl0.035_age201,2022,,False,9,False,False,True
S2SA01-20220822-13W,7,NO,201,0.035,0.414,1,2.245,2,8.0,4.42,,,S2SA01,2022-08-22,13,S,S2,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S2SA01-20220822-13W.png,S2SA01-20220822-13W.png,both,No treatment,campaign_2022_mesh7_nacl0.035_age201,2022,,False,10,False,False,True
S2SA01-20220906-15W,7,NO,201,0.035,1.651,2,10.326,4,8.0,4.42,,,S2SA01,2022-09-06,15,S,S2,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S2SA01-20220906-15W.png,S2SA01-20220906-15W.png,both,No treatment,campaign_2022_mesh7_nacl0.035_age201,2022,,False,11,False,False,True
S2SA01-20221102-24W,7,NO,201,0.035,11.932,5,43.081,5,23.48,4.42,,,S2SA01,2022-11-02,24,S,S2,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S2SA01-20221102-24W.png,S2SA01-20221102-24W.png,both,No treatment,campaign_2022_mesh7_nacl0.035_age201,2022,,False,12,False,False,True
S2SA01-20221110-25W,7,NO,201,0.035,6.52,5,21.396,5,23.48,4.42,,,S2SA01,2022-11-10,25,S,S2,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S2SA01-20221110-25W.png,S2SA01-20221110-25W.png,both,No treatment,campaign_2022_mesh7_nacl0.035_age201,2022,,False,13,False,False,True
S2SA01-20221206-28W,7,NO,201,0.035,11.093,5,32.958,5,23.48,4.42,0.2982,2.35,S2SA01,2022-12-06,28,S,S2,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S2SA01-20221206-28W.png,S2SA01-20221206-28W.png,both,No treatment,campaign_2022_mesh7_nacl0.035_age201,2022,29.82,True,14,False,False,True
S2SA02-20220518-0W,7,SA,201,0.035,0.085,1,0.52,1,1.01,4.39,,,S2SA02,2022-05-18,0,S,S2,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S2SA02-20220518-0W.png,S2SA02-20220518-0W.png,both,Surface-applied inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,0,False,False,True
S2SA02-20220603-2W,7,SA,201,0.035,0.188,1,0.853,1,0.51,4.39,,,S2SA02,2022-06-03,2,S,S2,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S2SA02-20220603-2W.png,S2SA02-20220603-2W.png,both,Surface-applied inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,1,False,False,True
S2SA02-20220609-3W,7,SA,201,0.035,0.087,1,0.467,1,14.49,4.39,,,S2SA02,2022-06-09,3,S,S2,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S2SA02-20220609-3W.png,S2SA02-20220609-3W.png,both,Surface-applied inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,2,False,False,True
S2SA02-20220616-4W,7,SA,201,0.035,0.119,1,0.507,1,14.49,4.39,,,S2SA02,2022-06-16,4,S,S2,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S2SA02-20220616-4W.png,S2SA02-20220616-4W.png,both,Surface-applied inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,3,False,False,True
S2SA02-20220623-5W,7,SA,201,0.035,0.164,1,0.606,1,14.49,4.39,,,S2SA02,2022-06-23,5,S,S2,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S2SA02-20220623-5W.png,S2SA02-20220623-5W.png,both,Surface-applied inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,4,False,False,True
S2SA02-20220630-6W,7,SA,201,0.035,0.162,1,1.003,2,0.51,4.39,,,S2SA02,2022-06-30,6,S,S2,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S2SA02-20220630-6W.png,S2SA02-20220630-6W.png,both,Surface-applied inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,5,False,False,True
S2SA02-20220708-7W,7,SA,201,0.035,0.145,1,1.807,2,0.51,4.39,,,S2SA02,2022-07-08,7,S,S2,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S2SA02-20220708-7W.png,S2SA02-20220708-7W.png,both,Surface-applied inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,6,False,False,True
S2SA02-20220714-8W,7,SA,201,0.035,0.239,1,1.917,2,0.51,4.39,,,S2SA02,2022-07-14,8,S,S2,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S2SA02-20220714-8W.png,S2SA02-20220714-8W.png,both,Surface-applied inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,7,False,False,True
S2SA02-20220721-9W,7,SA,201,0.035,0.186,1,1.591,2,0.51,4.39,,,S2SA02,2022-07-21,9,S,S2,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S2SA02-20220721-9W.png,S2SA02-20220721-9W.png,both,Surface-applied inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,8,False,False,True
S2SA02-20220802-10W,7,SA,201,0.035,0.261,1,4.177,2,0.51,4.39,,,S2SA02,2022-08-02,10,S,S2,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S2SA02-20220802-10W.png,S2SA02-20220802-10W.png,both,Surface-applied inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,9,False,False,True
S2SA02-20220822-13W,7,SA,201,0.035,0.185,1,0.92,1,0.51,4.39,,,S2SA02,2022-08-22,13,S,S2,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S2SA02-20220822-13W.png,S2SA02-20220822-13W.png,both,Surface-applied inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,10,False,False,True
S2SA02-20220906-15W,7,SA,201,0.035,0.646,1,9.368,3,0.51,4.39,,,S2SA02,2022-09-06,15,S,S2,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S2SA02-20220906-15W.png,S2SA02-20220906-15W.png,both,Surface-applied inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,11,False,False,True
S2SA02-20221102-24W,7,SA,201,0.035,4.474,4,31.644,5,0.51,4.39,,,S2SA02,2022-11-02,24,S,S2,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S2SA02-20221102-24W.png,S2SA02-20221102-24W.png,both,Surface-applied inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,12,False,False,True
S2SA02-20221110-25W,7,SA,201,0.035,2.247,3,23.023,5,0.51,4.39,,,S2SA02,2022-11-10,25,S,S2,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S2SA02-20221110-25W.png,S2SA02-20221110-25W.png,both,Surface-applied inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,13,False,False,True
S2SA02-20221206-28W,7,SA,201,0.035,3.601,4,36.674,5,0.51,4.39,0.0183,2.87,S2SA02,2022-12-06,28,S,S2,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S2SA02-20221206-28W.png,S2SA02-20221206-28W.png,both,Surface-applied inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,1.83,True,14,False,False,True
S2SA03-20220518-0W,7,SA,201,0.035,0.144,1,0.742,1,19.99,2.02,,,S2SA03,2022-05-18,0,S,S2,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S2SA03-20220518-0W.png,S2SA03-20220518-0W.png,both,Surface-applied inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,0,False,False,True
S2SA03-20220603-2W,7,SA,201,0.035,0.404,1,1.836,2,19.99,2.02,,,S2SA03,2022-06-03,2,S,S2,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S2SA03-20220603-2W.png,S2SA03-20220603-2W.png,both,Surface-applied inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,1,False,False,True
S2SA03-20220609-3W,7,SA,201,0.035,0.277,1,1.454,2,19.49,2.02,,,S2SA03,2022-06-09,3,S,S2,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S2SA03-20220609-3W.png,S2SA03-20220609-3W.png,both,Surface-applied inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,2,False,False,True
S2SA03-20220616-4W,7,SA,201,0.035,0.32,1,1.469,2,19.49,2.02,,,S2SA03,2022-06-16,4,S,S2,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S2SA03-20220616-4W.png,S2SA03-20220616-4W.png,both,Surface-applied inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,3,False,False,True
S2SA03-20220623-5W,7,SA,201,0.035,0.481,1,1.96,2,19.99,2.02,,,S2SA03,2022-06-23,5,S,S2,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S2SA03-20220623-5W.png,S2SA03-20220623-5W.png,both,Surface-applied inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,4,False,False,True
S2SA03-20220630-6W,7,SA,201,0.035,0.729,1,1.841,2,19.99,2.02,,,S2SA03,2022-06-30,6,S,S2,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S2SA03-20220630-6W.png,S2SA03-20220630-6W.png,both,Surface-applied inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,5,False,False,True
S2SA03-20220708-7W,7,SA,201,0.035,0.615,1,1.954,2,19.49,2.02,,,S2SA03,2022-07-08,7,S,S2,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S2SA03-20220708-7W.png,S2SA03-20220708-7W.png,both,Surface-applied inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,6,False,False,True
S2SA03-20220714-8W,7,SA,201,0.035,0.997,1,2.162,2,19.99,2.02,,,S2SA03,2022-07-14,8,S,S2,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S2SA03-20220714-8W.png,S2SA03-20220714-8W.png,both,Surface-applied inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,7,False,False,True
S2SA03-20220721-9W,7,SA,201,0.035,0.993,1,2.422,2,23.48,2.02,,,S2SA03,2022-07-21,9,S,S2,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S2SA03-20220721-9W.png,S2SA03-20220721-9W.png,both,Surface-applied inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,8,False,False,True
S2SA03-20220802-10W,7,SA,201,0.035,1.048,2,2.816,2,19.99,2.02,,,S2SA03,2022-08-02,10,S,S2,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S2SA03-20220802-10W.png,S2SA03-20220802-10W.png,both,Surface-applied inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,9,False,False,True
S2SA03-20220822-13W,7,SA,201,0.035,1.165,2,3.07,2,19.99,2.02,,,S2SA03,2022-08-22,13,S,S2,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S2SA03-20220822-13W.png,S2SA03-20220822-13W.png,both,Surface-applied inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,10,False,False,True
S2SA03-20220906-15W,7,SA,201,0.035,3.124,4,9.258,3,10.0,2.02,,,S2SA03,2022-09-06,15,S,S2,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S2SA03-20220906-15W.png,S2SA03-20220906-15W.png,both,Surface-applied inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,11,False,False,True
S2SA03-20221102-24W,7,SA,201,0.035,21.699,5,44.678,5,12.99,2.02,,,S2SA03,2022-11-02,24,S,S2,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S2SA03-20221102-24W.png,S2SA03-20221102-24W.png,both,Surface-applied inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,12,False,False,True
S2SA03-20221110-25W,7,SA,201,0.035,15.149,5,33.151,5,14.99,2.02,,,S2SA03,2022-11-10,25,S,S2,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S2SA03-20221110-25W.png,S2SA03-20221110-25W.png,both,Surface-applied inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,,False,13,False,False,True
S2SA03-20221206-28W,7,SA,201,0.035,43.177,5,81.584,5,15.49,2.02,0.111,2.25,S2SA03,2022-12-06,28,S,S2,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S2SA03-20221206-28W.png,S2SA03-20221206-28W.png,both,Surface-applied inhibitor,campaign_2022_mesh7_nacl0.035_age201,2022,11.1,True,14,False,False,True
